"BehaviorSpace results (NetLogo 6.1.1)"
"coc00031.nlogo"
"Allv3"
"03/02/2020 05:00:27:711 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-8","8"
"[run number]","number-of-lanes","max-patience","acceleration","number-of-cars","deceleration","[step]","[speed] of selected-car"
"15262","7","1","0.006","121","0.04","999","0.2920000000000003"
"15263","7","1","0.006","121","0.06","999","0.49800000000000083"
"15264","7","1","0.006","121","0.08","999","0.20600000000000027"
"15265","7","1","0.006","121","0.1","999","0.0820000000000002"
"15266","7","1","0.006","131","0.02","999","0.5539715911711665"
"15268","7","1","0.006","131","0.06","999","0.09000000000000077"
"15267","7","1","0.006","131","0.04","999","0.33200000000000035"
"15269","7","1","0.006","131","0.08","999","0.14600000000000013"
"15270","7","1","0.006","131","0.1","999","0.24000000000000016"
"15271","7","1","0.006","141","0.02","999","0.10400000000000012"
"15272","7","1","0.006","141","0.04","999","0.08800000000000006"
"15273","7","1","0.006","141","0.06","999","0.15600000000000006"
"15274","7","1","0.006","141","0.08","999","0.12600000000000028"
"15275","7","1","0.006","141","0.1","999","0.056000000000000064"
"15277","7","1","0.006","151","0.04","999","0.7360000000000008"
"15278","7","1","0.006","151","0.06","999","0.25200000000000033"
"15276","7","1","0.006","151","0.02","999","0.30000000000000016"
"15279","7","1","0.006","151","0.08","999","0.12800000000000006"
"15280","7","1","0.006","151","0.1","999","0.3480000000000005"
"15281","7","1","0.006","161","0.02","999","0.5840000000000006"
"15282","7","1","0.006","161","0.04","999","0.3840000000000004"
"15283","7","1","0.006","161","0.06","999","0.2640000000000003"
"15284","7","1","0.006","161","0.08","999","0.11200000000000045"
"15285","7","1","0.006","161","0.1","999","0"
"15286","7","1","0.006","171","0.02","999","0.04399999999999997"
"15287","7","1","0.006","171","0.04","999","0.1"
"15288","7","1","0.006","171","0.06","999","0.24600000000000039"
"15289","7","1","0.006","171","0.08","999","0.18200000000000022"
"15290","7","1","0.006","171","0.1","999","0.27400000000000013"
"15291","7","1","0.006","181","0.02","999","0.12400000000000004"
"15292","7","1","0.006","181","0.04","999","0.5040000000000003"
"15293","7","1","0.006","181","0.06","999","0.054"
"15301","7","1","0.008","1","0.02","999","0"
"15295","7","1","0.006","181","0.1","999","0.04200000000000013"
"15302","7","1","0.008","1","0.04","999","0"
"15304","7","1","0.008","1","0.08","999","0"
"15303","7","1","0.008","1","0.06","999","0"
"15296","7","1","0.006","191","0.02","999","0.47800000000000037"
"15294","7","1","0.006","181","0.08","999","0"
"15305","7","1","0.008","1","0.1","999","0"
"15306","7","1","0.008","11","0.02","999","0.6275164236033233"
"15307","7","1","0.008","11","0.04","999","0.7020846464446296"
"15308","7","1","0.008","11","0.06","999","0.7800228288505529"
"15309","7","1","0.008","11","0.08","999","0.5034663906223104"
"15310","7","1","0.008","11","0.1","999","0.6473975229324431"
"15311","7","1","0.008","21","0.02","999","0.709422761693508"
"15297","7","1","0.006","191","0.04","999","0.21000000000000021"
"15312","7","1","0.008","21","0.04","999","0.8308658957140594"
"15313","7","1","0.008","21","0.06","999","0"
"15314","7","1","0.008","21","0.08","999","0.23200000000000015"
"15315","7","1","0.008","21","0.1","999","0.1680000000000001"
"15316","7","1","0.008","31","0.02","999","0.5552052104925214"
"15298","7","1","0.006","191","0.06","999","0.38400000000000045"
"15317","7","1","0.008","31","0.04","999","0.5247878222411286"
"15318","7","1","0.008","31","0.06","999","0.7273233038620219"
"15319","7","1","0.008","31","0.08","999","0.5891376710084033"
"15299","7","1","0.006","191","0.08","999","0"
"15320","7","1","0.008","31","0.1","999","0.35200000000000026"
"15321","7","1","0.008","41","0.02","999","0.7509990871458108"
"15322","7","1","0.008","41","0.04","999","0.3920000000000003"
"15300","7","1","0.006","191","0.1","999","0.10600000000000001"
"15324","7","1","0.008","41","0.08","999","0.36800000000000027"
"15323","7","1","0.008","41","0.06","999","0.7120000000000006"
"15325","7","1","0.008","41","0.1","999","0"
"15326","7","1","0.008","51","0.02","999","0.5061515866293156"
"15327","7","1","0.008","51","0.04","999","0.5058747539996852"
"15328","7","1","0.008","51","0.06","999","0.4200000000000004"
"15329","7","1","0.008","51","0.08","999","0.35200000000000037"
"15330","7","1","0.008","51","0.1","999","0.7560000000000009"
"15331","7","1","0.008","61","0.02","999","0.9614664457766517"
"15333","7","1","0.008","61","0.06","999","0"
"15334","7","1","0.008","61","0.08","999","0.6510158728011569"
"15335","7","1","0.008","61","0.1","999","0.7771205639191259"
"15332","7","1","0.008","61","0.04","999","0.5520000000000005"
"15336","7","1","0.008","71","0.02","999","0.5551918264345648"
"15337","7","1","0.008","71","0.04","999","0.25600000000000017"
"15338","7","1","0.008","71","0.06","999","0.5687987193813075"
"15339","7","1","0.008","71","0.08","999","0.6297514137852662"
"15340","7","1","0.008","71","0.1","999","0"
"15341","7","1","0.008","81","0.02","999","0.5960000000000005"
"15342","7","1","0.008","81","0.04","999","0.6455900376812445"
"15343","7","1","0.008","81","0.06","999","0.48400000000000054"
"15344","7","1","0.008","81","0.08","999","0.08"
"15345","7","1","0.008","81","0.1","999","0.6000000000000005"
"15346","7","1","0.008","91","0.02","999","0"
"15347","7","1","0.008","91","0.04","999","0.768000000000001"
"15348","7","1","0.008","91","0.06","999","0.7840000000000009"
"15349","7","1","0.008","91","0.08","999","0.24000000000000024"
"15350","7","1","0.008","91","0.1","999","0.06000000000000003"
"15352","7","1","0.008","101","0.04","999","0.5120000000000005"
"15351","7","1","0.008","101","0.02","999","0.6002720701964659"
"15353","7","1","0.008","101","0.06","999","0.32800000000000096"
"15354","7","1","0.008","101","0.08","999","0"
"15355","7","1","0.008","101","0.1","999","0.06000000000000012"
"15356","7","1","0.008","111","0.02","999","0.6202992348269225"
"15357","7","1","0.008","111","0.04","999","0.6000000000000008"
"15358","7","1","0.008","111","0.06","999","0.09200000000000003"
"15359","7","1","0.008","111","0.08","999","0.3760000000000005"
"15360","7","1","0.008","111","0.1","999","0"
"15361","7","1","0.008","121","0.02","999","0.5219582737813993"
"15362","7","1","0.008","121","0.04","999","0.3680000000000004"
"15363","7","1","0.008","121","0.06","999","4.163336342344337E-17"
"15364","7","1","0.008","121","0.08","999","0.2320000000000003"
"15365","7","1","0.008","121","0.1","999","0.3960000000000006"
"15366","7","1","0.008","131","0.02","999","0.2280000000000002"
"15367","7","1","0.008","131","0.04","999","0.20800000000000027"
"15369","7","1","0.008","131","0.08","999","0.1280000000000003"
"15368","7","1","0.008","131","0.06","999","0.26400000000000023"
"15370","7","1","0.008","131","0.1","999","0.22000000000000022"
"15371","7","1","0.008","141","0.02","999","0.5160000000000003"
"15372","7","1","0.008","141","0.04","999","0.47200000000000064"
"15373","7","1","0.008","141","0.06","999","0.4707432540003636"
"15374","7","1","0.008","141","0.08","999","0.44000000000000045"
"15375","7","1","0.008","141","0.1","999","0.07200000000000006"
"15376","7","1","0.008","151","0.02","999","0.12000000000000022"
"15378","7","1","0.008","151","0.06","999","0.3880000000000004"
"15377","7","1","0.008","151","0.04","999","0.17600000000000013"
"15379","7","1","0.008","151","0.08","999","0.13600000000000023"
"15380","7","1","0.008","151","0.1","999","0.3560000000000003"
"15381","7","1","0.008","161","0.02","999","0.34400000000000025"
"15382","7","1","0.008","161","0.04","999","0"
"15383","7","1","0.008","161","0.06","999","0.3080000000000004"
"15384","7","1","0.008","161","0.08","999","0.3040000000000002"
"15385","7","1","0.008","161","0.1","999","0.24800000000000028"
"15387","7","1","0.008","171","0.04","999","0.34400000000000025"
"15388","7","1","0.008","171","0.06","999","0.2720000000000002"
"15386","7","1","0.008","171","0.02","999","0.09600000000000003"
"15389","7","1","0.008","171","0.08","999","0.2880000000000002"
"15390","7","1","0.008","171","0.1","999","0"
"15391","7","1","0.008","181","0.02","999","0"
"15392","7","1","0.008","181","0.04","999","0.1600000000000001"
"15393","7","1","0.008","181","0.06","999","0.4200000000000003"
"15401","7","1","0.01","1","0.02","999","0"
"15402","7","1","0.01","1","0.04","999","0"
"15394","7","1","0.008","181","0.08","999","0.08"
"15403","7","1","0.01","1","0.06","999","0"
"15404","7","1","0.01","1","0.08","999","0"
"15395","7","1","0.008","181","0.1","999","0.036000000000000226"
"15405","7","1","0.01","1","0.1","999","0"
"15406","7","1","0.01","11","0.02","999","0.8804644975949673"
"15407","7","1","0.01","11","0.04","999","0.6277796903843129"
"15397","7","1","0.008","191","0.04","999","0.1760000000000001"
"15408","7","1","0.01","11","0.06","999","0.9002069403471665"
"15396","7","1","0.008","191","0.02","999","0"
"15409","7","1","0.01","11","0.08","999","0.9213616113975736"
"15410","7","1","0.01","11","0.1","999","0"
"15398","7","1","0.008","191","0.06","999","0.18000000000000044"
"15412","7","1","0.01","21","0.04","999","0.38000000000000017"
"15411","7","1","0.01","21","0.02","999","0.7254705592841553"
"15413","7","1","0.01","21","0.06","999","0"
"15414","7","1","0.01","21","0.08","999","0.9898992240812737"
"15415","7","1","0.01","21","0.1","999","0.5055135085328085"
"15416","7","1","0.01","31","0.02","999","0.7400000000000004"
"15417","7","1","0.01","31","0.04","999","0.7902338353149332"
"15418","7","1","0.01","31","0.06","999","0.6419991218231877"
"15420","7","1","0.01","31","0.1","999","0.18000000000000002"
"15399","7","1","0.008","191","0.08","999","0.12800000000000014"
"15419","7","1","0.01","31","0.08","999","0.5712391773692942"
"15421","7","1","0.01","41","0.02","999","0.6140219973737611"
"15422","7","1","0.01","41","0.04","999","0.5662654511076555"
"15423","7","1","0.01","41","0.06","999","0.6166543422263004"
"15424","7","1","0.01","41","0.08","999","0.5358607241508452"
"15425","7","1","0.01","41","0.1","999","0.8000000000000006"
"15426","7","1","0.01","51","0.02","999","0.39000000000000024"
"15400","7","1","0.008","191","0.1","999","0.09200000000000075"
"15427","7","1","0.01","51","0.04","999","0.3000000000000001"
"15428","7","1","0.01","51","0.06","999","0.8419629988465622"
"15429","7","1","0.01","51","0.08","999","0"
"15430","7","1","0.01","51","0.1","999","0.7300000000000004"
"15431","7","1","0.01","61","0.02","999","0.5300000000000004"
"15432","7","1","0.01","61","0.04","999","0.5000000000000003"
"15433","7","1","0.01","61","0.06","999","0.6546262165433078"
"15434","7","1","0.01","61","0.08","999","0.5256570249921553"
"15435","7","1","0.01","61","0.1","999","0.6800000000000006"
"15436","7","1","0.01","71","0.02","999","0.7928017121095194"
"15437","7","1","0.01","71","0.04","999","0.24000000000000013"
"15438","7","1","0.01","71","0.06","999","0.5437040917058884"
"15439","7","1","0.01","71","0.08","999","0.4353980343501905"
"15440","7","1","0.01","71","0.1","999","0.5430816940968175"
"15441","7","1","0.01","81","0.02","999","0.6337695729749333"
"15442","7","1","0.01","81","0.04","999","0.474898095251239"
"15444","7","1","0.01","81","0.08","999","0.06000000000000032"
"15443","7","1","0.01","81","0.06","999","0.6000000000000003"
"15445","7","1","0.01","81","0.1","999","0.47000000000000053"
"15446","7","1","0.01","91","0.02","999","0.38000000000000017"
"15447","7","1","0.01","91","0.04","999","0.6200000000000008"
"15448","7","1","0.01","91","0.06","999","0"
"15449","7","1","0.01","91","0.08","999","0.37000000000000066"
"15450","7","1","0.01","91","0.1","999","0.39000000000000035"
"15451","7","1","0.01","101","0.02","999","0.6922268654933854"
"15453","7","1","0.01","101","0.06","999","0.34000000000000014"
"15452","7","1","0.01","101","0.04","999","0.5300000000000002"
"15454","7","1","0.01","101","0.08","999","0"
"15455","7","1","0.01","101","0.1","999","0.3300000000000003"
"15456","7","1","0.01","111","0.02","999","0.4858964983635484"
"15457","7","1","0.01","111","0.04","999","0.6300000000000004"
"15458","7","1","0.01","111","0.06","999","0.17"
"15459","7","1","0.01","111","0.08","999","0.6200000000000007"
"15460","7","1","0.01","111","0.1","999","0.574956932447295"
"15462","7","1","0.01","121","0.04","999","0.04999999999999998"
"15463","7","1","0.01","121","0.06","999","0.5599737676781799"
"15461","7","1","0.01","121","0.02","999","0.6240148392052025"
"15464","7","1","0.01","121","0.08","999","0.45000000000000023"
"15465","7","1","0.01","121","0.1","999","0.2800000000000005"
"15466","7","1","0.01","131","0.02","999","0.5804615753889832"
"15467","7","1","0.01","131","0.04","999","0.6600000000000007"
"15468","7","1","0.01","131","0.06","999","0.18000000000000033"
"15469","7","1","0.01","131","0.08","999","0.5233073028727908"
"15470","7","1","0.01","131","0.1","999","0.09"
"15472","7","1","0.01","141","0.04","999","0.4900000000000011"
"15473","7","1","0.01","141","0.06","999","0.2500000000000001"
"15471","7","1","0.01","141","0.02","999","0.5427562686669362"
"15474","7","1","0.01","141","0.08","999","0.31000000000000044"
"15475","7","1","0.01","141","0.1","999","0.11999999999999998"
"15476","7","1","0.01","151","0.02","999","0.40000000000000024"
"15477","7","1","0.01","151","0.04","999","0.4630361637784262"
"15478","7","1","0.01","151","0.06","999","0.3100000000000003"
"15479","7","1","0.01","151","0.08","999","0.09999999999999999"
"15480","7","1","0.01","151","0.1","999","0.09999999999999996"
"15482","7","1","0.01","161","0.04","999","0.5100000000000003"
"15481","7","1","0.01","161","0.02","999","0.6200000000000006"
"15483","7","1","0.01","161","0.06","999","0.35000000000000014"
"15484","7","1","0.01","161","0.08","999","0.38000000000000017"
"15485","7","1","0.01","161","0.1","999","0.10999999999999999"
"15486","7","1","0.01","171","0.02","999","0.10000000000000059"
"15487","7","1","0.01","171","0.04","999","0.5500000000000003"
"15488","7","1","0.01","171","0.06","999","0.5100000000000003"
"15489","7","1","0.01","171","0.08","999","0.29000000000000015"
"15490","7","1","0.01","171","0.1","999","0.2600000000000002"
"15491","7","1","0.01","181","0.02","999","0.5385850454584766"
"15492","7","1","0.01","181","0.04","999","0.34000000000000014"
"15493","7","1","0.01","181","0.06","999","0.13"
"15501","7","21","0.002","1","0.02","999","0"
"15494","7","1","0.01","181","0.08","999","0.35000000000000037"
"15502","7","21","0.002","1","0.04","999","0"
"15503","7","21","0.002","1","0.06","999","0"
"15504","7","21","0.002","1","0.08","999","0"
"15495","7","1","0.01","181","0.1","999","0.4"
"15505","7","21","0.002","1","0.1","999","0"
"15506","7","21","0.002","11","0.02","999","0.4820000000000004"
"15507","7","21","0.002","11","0.04","999","0.44400000000000034"
"15508","7","21","0.002","11","0.06","999","0.6196627750863986"
"15509","7","21","0.002","11","0.08","999","0.2740000000000003"
"15496","7","1","0.01","191","0.02","999","0.17999999999999994"
"15510","7","21","0.002","11","0.1","999","0.3800000000000003"
"15511","7","21","0.002","21","0.02","999","0.4960000000000004"
"15497","7","1","0.01","191","0.04","999","0.4100000000000005"
"15512","7","21","0.002","21","0.04","999","0.5364641493051114"
